Country,YEAR(first_invoices_time),DAY(first_invoices_time),COUNT(item_purchases),SKEW(item_purchases.Quantity),MIN(item_purchases.UnitPrice),STD(item_purchases.Quantity),MIN(item_purchases.Quantity),MEAN(item_purchases.UnitPrice),MODE(item_purchases.StockCode),WEEKDAY(first_invoices_time),MONTH(first_invoices_time),MAX(item_purchases.UnitPrice),MEAN(item_purchases.Quantity),SUM(item_purchases.UnitPrice),SUM(item_purchases.Quantity),MAX(item_purchases.Quantity),COUNT(invoices),STD(item_purchases.UnitPrice),SKEW(item_purchases.UnitPrice),NUM_UNIQUE(item_purchases.StockCode),STD(invoices.MEAN(item_purchases.Quantity)),MIN(invoices.MEAN(item_purchases.UnitPrice)),MODE(invoices.WEEKDAY(first_item_purchases_time)),MIN(invoices.MIN(item_purchases.UnitPrice)),MAX(invoices.STD(item_purchases.UnitPrice)),SUM(invoices.MIN(item_purchases.Quantity)),MODE(invoices.MONTH(first_item_purchases_time)),SUM(invoices.STD(item_purchases.UnitPrice)),STD(invoices.NUM_UNIQUE(item_purchases.StockCode)),MEAN(invoices.STD(item_purchases.UnitPrice)),SUM(invoices.MEAN(item_purchases.Quantity)),MODE(invoices.DAY(first_item_purchases_time)),SKEW(invoices.NUM_UNIQUE(item_purchases.StockCode)),MAX(invoices.MIN(item_purchases.Quantity)),MAX(invoices.STD(item_purchases.Quantity)),SUM(invoices.SKEW(item_purchases.Quantity)),MEAN(invoices.NUM_UNIQUE(item_purchases.StockCode)),MIN(invoices.COUNT(item_purchases)),STD(invoices.SUM(item_purchases.UnitPrice)),MIN(invoices.MIN(item_purchases.Quantity)),MODE(invoices.YEAR(first_item_purchases_time)),MODE(invoices.MODE(item_purchases.StockCode)),SUM(invoices.MAX(item_purchases.Quantity)),MEAN(invoices.SKEW(item_purchases.Quantity)),SKEW(invoices.MAX(item_purchases.UnitPrice)),SUM(invoices.MEAN(item_purchases.UnitPrice)),MEAN(invoices.COUNT(item_purchases)),MIN(invoices.SUM(item_purchases.UnitPrice)),MEAN(invoices.SKEW(item_purchases.UnitPrice)),SUM(invoices.SKEW(item_purchases.UnitPrice)),MIN(invoices.STD(item_purchases.Quantity)),SKEW(invoices.SUM(item_purchases.UnitPrice)),NUM_UNIQUE(invoices.MONTH(first_item_purchases_time)),SKEW(invoices.MIN(item_purchases.UnitPrice)),MAX(invoices.MAX(item_purchases.Quantity)),MEAN(invoices.SUM(item_purchases.UnitPrice)),MAX(invoices.MIN(item_purchases.UnitPrice)),MAX(invoices.SKEW(item_purchases.UnitPrice)),STD(invoices.STD(item_purchases.Quantity)),MAX(invoices.MEAN(item_purchases.Quantity)),MEAN(invoices.MIN(item_purchases.Quantity)),MEAN(invoices.MAX(item_purchases.UnitPrice)),SUM(invoices.MAX(item_purchases.UnitPrice)),MIN(invoices.MEAN(item_purchases.Quantity)),STD(invoices.MIN(item_purchases.UnitPrice)),MAX(invoices.MAX(item_purchases.UnitPrice)),MAX(invoices.SUM(item_purchases.Quantity)),SKEW(invoices.STD(item_purchases.Quantity)),STD(invoices.MAX(item_purchases.UnitPrice)),STD(invoices.MAX(item_purchases.Quantity)),STD(invoices.MEAN(item_purchases.UnitPrice)),SKEW(invoices.COUNT(item_purchases)),SUM(invoices.STD(item_purchases.Quantity)),SUM(invoices.MIN(item_purchases.UnitPrice)),NUM_UNIQUE(invoices.WEEKDAY(first_item_purchases_time)),MEAN(invoices.SUM(item_purchases.Quantity)),STD(invoices.STD(item_purchases.UnitPrice)),SKEW(invoices.SUM(item_purchases.Quantity)),SKEW(invoices.MEAN(item_purchases.UnitPrice)),MIN(invoices.SKEW(item_purchases.Quantity)),SKEW(invoices.MEAN(item_purchases.Quantity)),MEAN(invoices.MEAN(item_purchases.UnitPrice)),MIN(invoices.SUM(item_purchases.Quantity)),NUM_UNIQUE(invoices.DAY(first_item_purchases_time)),MEAN(invoices.MAX(item_purchases.Quantity)),MEAN(invoices.MEAN(item_purchases.Quantity)),STD(invoices.SKEW(item_purchases.UnitPrice)),MIN(invoices.MAX(item_purchases.Quantity)),NUM_UNIQUE(invoices.YEAR(first_item_purchases_time)),NUM_UNIQUE(invoices.MODE(item_purchases.StockCode)),SKEW(invoices.STD(item_purchases.UnitPrice)),MIN(invoices.MAX(item_purchases.UnitPrice)),SKEW(invoices.MAX(item_purchases.Quantity)),MEAN(invoices.STD(item_purchases.Quantity)),STD(invoices.SKEW(item_purchases.Quantity)),SUM(invoices.NUM_UNIQUE(item_purchases.StockCode)),MEAN(invoices.MIN(item_purchases.UnitPrice)),MIN(invoices.NUM_UNIQUE(item_purchases.StockCode)),MAX(invoices.MEAN(item_purchases.UnitPrice)),MIN(invoices.SKEW(item_purchases.UnitPrice)),MIN(invoices.STD(item_purchases.UnitPrice)),MAX(invoices.NUM_UNIQUE(item_purchases.StockCode)),STD(invoices.SUM(item_purchases.Quantity)),MAX(invoices.SUM(item_purchases.UnitPrice)),STD(invoices.COUNT(item_purchases)),STD(invoices.MIN(item_purchases.Quantity)),MAX(invoices.SKEW(item_purchases.Quantity)),MAX(invoices.COUNT(item_purchases)),SKEW(invoices.MIN(item_purchases.Quantity)),d3mIndex
United Kingdom,2010,15,76,2.02082520133,0.39,9.94057830073,-3,2.35986842105,22741,2,12,7.95,10.0263157895,179.35,762,48,4,1.94501420196,1.24045019384,67,6.18381567966,2.2080952381,2,0.39,2.37407377678,3,6,7.1366852459,13.2923850381,1.78417131147,32.3792717087,11,0.490385588338,3,11.5731463424,5.99443863562,18.25,2,31.6600697844,-3,2011,21051,131,1.49860965891,0.157367471211,9.81633053221,19.0,5.1,0.720559782251,2.88223912901,1.0,0.360654016263,3,-0.00679414894617,48,44.8375,0.85,1.22579685586,4.1622986172,13.9411764706,0.75,5.975,23.9,-2.0,0.222752665528,7.95,346,-0.851582111523,1.46009417504,20.0919760103,0.249072516597,0.592119506504,31.4087772504,2.51,3,190.5,0.466456059901,-0.429766145847,0.395996711324,0.0,-0.80318181204,2.45408263305,-4,4,32.75,8.09481792717,0.465732713275,-1,2,4,-0.299324412699,4.25,-0.965242879839,7.8521943126,0.948160687588,73,0.6275,2,2.81823529412,3.61562556361e-16,1.09120728248,39,126.71720483,92.74,14.4741148261,2.27760839479,2.42567436671,42,-0.833150407151,13611.0
United Kingdom,2010,16,249,6.16361109833,0.08,8.83021757235,1,2.22931726908,22386,3,12,14.95,10.9437751004,555.1,2725,108,19,1.689114908,3.35931965629,137,4.51665782314,0.42,1,0.08,3.01531635985,116,3,22.8376776349,6.00784344216,1.20198303342,227.98342179,7,-0.557408425748,24,24.7637819801,13.516920396,13.1052631579,1,17.6079175719,1,2011,20711,514,0.711416862946,1.43373460625,39.1295876059,13.1052631579,0.42,0.509178441184,9.6743903825,0.0,0.624669936776,10,1.50486087188,108,29.2157894737,2.08,3.61519289863,5.27823622622,24.0,6.10526315789,4.93736842105,93.81,7.45454545455,0.509437797779,14.95,286,2.32528657435,3.6055408268,22.036987291,0.661292828249,-0.557408425748,111.55905235,12.1,6,143.421052632,0.822702251718,-0.0845929334801,-0.453227047726,-1.33630620956,1.27011591355,2.05945197926,24,11,27.0526315789,11.9991274626,1.34140246698,10,2,12,0.918503449414,0.42,2.57456105218,5.87152907106,1.38387602533,249,0.636842105263,1,3.50318181818,-2.49748209659,0.0,22,66.767716584,77.07,6.00784344216,5.37924605206,3.59815865289,22,1.91393080019,16945.0
United Kingdom,2011,5,13,0.658872126607,0.42,8.73678207046,2,3.78,22060,3,5,9.95,10.7692307692,49.14,140,25,2,2.78406178092,0.506233938557,11,4.52777777778,2.92666666667,3,0.42,2.68095132369,5,5,5.05473873344,2.5,2.52736936672,18.0555555556,5,0.0,3,9.0567483877,0.337240497657,6.5,4,1.77,2,2011,21499,33,0.168620248828,6.66133814775e-16,8.62666666667,6.5,22.8,0.465038550716,0.930077101433,2.59807621135,-2.96313982919e-15,1,0.0,25,24.57,2.95,0.6568077345,3.22933608817,13.5555555556,2.5,7.95,15.9,4.5,1.265,9.95,122,0.0,2.0,8.5,1.38666666667,0.0,11.654824599,3.37,1,70.0,0.153581956973,0.0,9.16044734946e-16,0.123407064624,-6.12385473077e-16,4.31333333333,18,1,16.5,9.02777777778,0.191769183783,8,1,2,0.0,5.95,0.0,5.82741229952,0.0452131842048,13,1.685,4,5.7,0.273269366933,2.37378740975,9,52.0,26.34,2.5,0.5,0.213833433033,9,0.0,13711.0
United Kingdom,2011,24,53,0.877181880886,0.55,4.91675088877,-1,3.64094339623,22843,6,7,16.95,7.50943396226,192.97,398,24,2,3.19429814191,2.2119458283,52,4.33653846154,3.58115384615,3,0.55,3.19535579688,0,7,3.19535579688,25.5,1.59767789844,6.67307692308,24,0.0,1,4.81871812609,0.953717784213,26.5,1,89.735,-1,2011,20685,23,0.476858892107,0.0,10.3311538462,26.5,6.75,1.14533584522,2.29067169044,0.0,0.0,1,2.38509192629e-16,24,96.485,6.75,2.29067169044,2.40935906304,7.67307692308,0.0,11.85,23.7,-1.0,3.1,16.95,399,0.0,5.1,12.5,1.58442307692,0.0,4.81871812609,7.3,2,199.0,1.59767789844,0.0,-5.02422704833e-16,0.0,0.0,5.16557692308,-1,2,11.5,3.33653846154,1.14533584522,-1,1,2,0.0,6.75,0.0,2.40935906304,0.476858892107,53,3.65,1,6.75,0.0,0.0,52,200.0,186.22,25.5,1.0,0.953717784213,52,0.0,17649.0
United Kingdom,2011,18,2,0.0,1.04,74215.0,-74215,1.04,23166,1,1,1.04,0.0,2.08,0,74215,2,0.0,0.0,1,74215.0,1.04,1,1.04,0.0,0,1,0.0,0.0,0.0,0.0,18,0.0,74215,0.0,0.0,1.0,1,0.0,-74215,2011,23166,0,0.0,0.0,2.08,1.0,1.04,0.0,0.0,0.0,0.0,1,0.0,74215,1.04,1.04,0.0,0.0,74215.0,0.0,1.04,2.08,-74215.0,0.0,1.04,74215,0.0,0.0,74215.0,0.0,0.0,0.0,2.08,1,0.0,0.0,0.0,0.0,0.0,0.0,1.04,-74215,1,0.0,0.0,0.0,-74215,1,1,0.0,1.04,0.0,0.0,0.0,2,1.04,1,1.04,0.0,0.0,1,74215.0,1.04,0.0,74215.0,0.0,1,0.0,12346.0
United Kingdom,2011,11,88,2.7274034163,0.63,9.09863308233,-3,5.25522727273,21733,1,1,19.95,7.81818181818,462.46,688,48,7,3.89495068742,1.24297725389,55,4.86278635052,2.1,1,0.63,4.5556112378,6,5,20.9885522827,6.16110247224,2.99836461181,45.0596210076,10,-0.826352793606,2,16.3511756992,8.46017386319,12.5714285714,1,39.7630290802,-3,2011,21733,165,1.20859626617,-0.275997802272,34.2133749438,12.5714285714,2.1,0.738887410078,5.17221187055,0.0,0.214958857218,6,0.539804886133,48,66.0657142857,2.95,1.92847141524,4.96830340686,14.1538461538,0.857142857143,11.6714285714,81.7,-3.0,0.813049186453,19.95,184,0.820002995855,5.38416044277,16.1055193987,1.69351887335,-0.826352793606,43.3923278837,10.38,3,98.2857142857,1.418849824,-0.269376857969,-0.260457754692,-1.05013915383,-0.446055041823,4.88762499197,-3,6,23.5714285714,6.43708871538,0.568748490277,-3,1,4,-1.05769819052,2.1,-0.225556690494,6.19890398339,1.219629093,88,1.48285714286,1,7.21578947368,0.0,0.0,19,61.6735976984,137.1,6.16110247224,1.6413036133,2.86247051424,19,-1.70912607666,14209.0
United Kingdom,2011,20,42,1.41908556914,0.55,5.78198978689,1,4.31619047619,20725,1,9,16.95,7.7380952381,181.28,325,24,1,4.11566227523,1.62656453282,42,0.0,4.31619047619,1,0.55,4.11566227523,1,9,4.11566227523,0.0,4.11566227523,7.7380952381,20,0.0,1,5.78198978689,1.41908556914,42.0,42,0.0,1,2011,20725,24,1.41908556914,0.0,4.31619047619,42.0,181.28,1.62656453282,1.62656453282,5.78198978689,0.0,1,0.0,24,181.28,0.55,1.62656453282,0.0,7.7380952381,1.0,16.95,16.95,7.7380952381,0.0,16.95,325,0.0,0.0,0.0,0.0,0.0,5.78198978689,0.55,1,325.0,0.0,0.0,0.0,1.41908556914,0.0,4.31619047619,325,1,24.0,7.7380952381,0.0,24,1,1,0.0,16.95,0.0,5.78198978689,0.0,42,0.55,42,4.31619047619,1.62656453282,4.11566227523,42,0.0,181.28,0.0,0.0,1.41908556914,42,0.0,13356.0
United Kingdom,2011,16,123,2.24556243042,0.29,7.86497022412,-12,3.42341463415,22993,2,2,12.75,8.21138211382,421.08,1010,50,12,2.59074488748,1.7727856,98,8.25077407595,1.25,0,0.29,3.25003399982,0,2,14.80565671,11.1812715437,1.23380472583,41.6469104399,3,1.08804462284,12,9.19164838318,11.3977299038,10.25,1,40.9144090348,-12,2011,22933,179,0.94981082532,0.407877053826,43.7358851086,10.25,1.25,0.639680327458,7.6761639295,0.0,1.25186148259,6,1.75130606916,50,35.09,8.65,2.10767837871,3.33071597836,12.0,0.0,6.54166666667,78.5,-12.0,2.27883193764,12.75,313,0.273994477172,3.6636066777,19.80091889,1.79077087287,1.08804462284,41.2106703274,27.9,4,84.1666666667,1.24472933484,0.835330605477,1.55665071212,0.0,-0.867839109424,3.64465709239,-12,9,14.9166666667,3.47057586999,0.723091413449,-12,1,11,0.385259996829,1.25,0.354085912611,3.43422252729,1.30978848101,123,2.325,1,8.65,0.0,0.0,37,101.413208651,132.62,11.1812715437,6.53197264742,3.91883545061,37,-0.500542703787,18257.0
United Kingdom,2011,25,29,2.19484218262,0.65,7.20631906612,1,2.98551724138,22699,4,3,8.25,5.0,86.58,145,30,2,2.34965233849,1.30726389703,27,0.431547619048,2.87333333333,4,0.65,2.83880256446,2,3,4.96210487417,6.5,2.48105243709,10.3869047619,6,0.0,1,9.36666295967,3.96845478619,14.5,8,17.05,1,2011,17013D,54,1.9842273931,0.0,6.15333333333,14.5,26.24,1.2064139295,2.412827859,6.17139917688,-6.42236623878e-16,2,0.0,30,43.29,0.85,1.3838705225,1.59763189139,5.625,1.0,8.25,16.5,4.7619047619,0.1,8.25,100,7.62321375533e-16,0.0,3.0,0.203333333333,0.0,15.5380621366,1.5,1,72.5,0.357750127377,0.0,-3.19842530739e-15,1.84089938297,-3.10818294715e-15,3.07666666667,45,2,27.0,5.19345238095,0.177456593004,24,1,2,1.97012693353e-15,8.25,0.0,7.76903106828,0.143328010128,29,0.75,8,3.28,1.0289573365,2.12330230971,21,27.5,60.34,6.5,0.0,2.12755540322,21,0.0,18078.0
United Kingdom,2010,2,414,4.0529823697,0.1,12.537071449,-2,2.72137681159,22983,3,12,14.95,12.0241545894,1126.65,4978,100,17,2.84197536052,1.55751734479,230,7.75203089753,0.889565217391,3,0.1,4.14115075011,43,2,35.5218910339,15.1383470093,2.08952300199,173.380574979,22,-0.0183765753448,12,23.3976070384,14.8316324009,24.3529411765,1,49.9816629836,-2,2011,20685,569,0.872448964761,0.0632465905182,52.2921168689,24.3529411765,1.25,0.83829899771,14.2510829611,0.0,0.651700419662,10,2.29363982395,100,66.2735294118,5.95,2.22110745174,6.96841717327,32.1739130435,2.52941176471,7.84705882353,133.4,-1.5,1.7525844485,14.95,740,1.04980180449,3.85114461932,32.0130812363,1.92211831557,-0.0183765753448,130.191528217,18.64,6,292.823529412,1.15987373168,0.609360647088,1.85405223594,-1.41127793136,0.887170822985,3.07600687464,-3,16,33.4705882353,10.1988573517,0.649634085685,-1,2,11,-0.380956712889,1.25,1.15192165475,7.65832518921,1.14673994304,414,1.09647058824,1,9.125,-0.344943783358,0.0,50,224.34485935,181.21,15.1383470093,3.05089470115,3.15738156747,50,1.46897790835,15601.0
United Kingdom,2011,24,54,1.91687582378,0.14,2.3444766249,1,2.43314814815,21947,3,11,8.25,3.14814814815,131.39,170,12,1,1.8969818368,1.33678494063,52,0.0,2.43314814815,3,0.14,1.8969818368,1,11,1.8969818368,0.0,1.8969818368,3.14814814815,24,0.0,1,2.3444766249,1.91687582378,52.0,54,0.0,1,2011,21947,12,1.91687582378,0.0,2.43314814815,54.0,131.39,1.33678494063,1.33678494063,2.3444766249,0.0,1,0.0,12,131.39,0.14,1.33678494063,0.0,3.14814814815,1.0,8.25,8.25,3.14814814815,0.0,8.25,170,0.0,0.0,0.0,0.0,0.0,2.3444766249,0.14,1,170.0,0.0,0.0,0.0,1.91687582378,0.0,2.43314814815,170,1,12.0,3.14814814815,0.0,12,1,1,0.0,8.25,0.0,2.3444766249,0.0,52,0.14,52,2.43314814815,1.33678494063,1.8969818368,52,0.0,131.39,0.0,0.0,1.91687582378,54,0.0,17458.0
United Kingdom,2011,24,23,0.587476134998,0.42,7.73888617104,3,2.24260869565,20972,3,3,4.95,11.3913043478,51.58,262,24,1,1.60280790948,0.402702382824,23,0.0,2.24260869565,3,0.42,1.60280790948,3,3,1.60280790948,0.0,1.60280790948,11.3913043478,24,0.0,3,7.73888617104,0.587476134998,23.0,23,0.0,3,2011,20972,24,0.587476134998,0.0,2.24260869565,23.0,51.58,0.402702382824,0.402702382824,7.73888617104,0.0,1,0.0,24,51.58,0.42,0.402702382824,0.0,11.3913043478,3.0,4.95,4.95,11.3913043478,0.0,4.95,262,0.0,0.0,0.0,0.0,0.0,7.73888617104,0.42,1,262.0,0.0,0.0,0.0,0.587476134998,0.0,2.24260869565,262,1,24.0,11.3913043478,0.0,24,1,1,0.0,4.95,0.0,7.73888617104,0.0,23,0.42,23,2.24260869565,0.402702382824,1.60280790948,23,0.0,51.58,0.0,0.0,0.587476134998,23,0.0,16063.0
United Kingdom,2011,5,7,1.34906005511,2.08,3.49343407447,1,7.09714285714,22193,2,10,16.95,4.28571428571,49.68,30,12,1,4.57649808193,1.1601822561,7,0.0,7.09714285714,2,2.08,4.57649808193,1,10,4.57649808193,0.0,4.57649808193,4.28571428571,5,0.0,1,3.49343407447,1.34906005511,7.0,7,0.0,1,2011,22193,12,1.34906005511,0.0,7.09714285714,7.0,49.68,1.1601822561,1.1601822561,3.49343407447,0.0,1,0.0,12,49.68,2.08,1.1601822561,0.0,4.28571428571,1.0,16.95,16.95,4.28571428571,0.0,16.95,30,0.0,0.0,0.0,0.0,0.0,3.49343407447,2.08,1,30.0,0.0,0.0,0.0,1.34906005511,0.0,7.09714285714,30,1,12.0,4.28571428571,0.0,12,1,1,0.0,16.95,0.0,3.49343407447,0.0,7,2.08,7,7.09714285714,1.1601822561,4.57649808193,7,0.0,49.68,0.0,0.0,1.34906005511,7,0.0,17647.0
United Kingdom,2011,10,21,3.46678315429,1.25,7.12887520427,1,3.01095238095,22645,3,2,6.75,6.19047619048,63.23,130,36,2,1.52654575762,0.478389038883,18,0.1375,2.61125,3,1.25,1.36402838588,5,2,2.66264303234,4.5,1.33132151617,12.525,10,0.0,4,8.05353183392,4.31126521003,9.5,5,10.165,1,2011,21137,47,2.15563260502,1.44679269327e-15,6.90125,10.5,21.45,0.770676413465,1.54135282693,2.41660919472,-5.41200316446e-16,2,0.0,36,31.615,2.95,1.11104386567,2.8184613196,6.4,2.5,5.85,11.7,6.125,0.85,6.75,98,2.3802097524e-16,0.9,12.5,0.839375,0.0,10.4701410286,4.2,1,65.0,0.0327068697126,0.0,0.0,1.14277635029,0.0,3.450625,32,2,23.5,6.2625,0.3403674522,11,1,2,-1.01679324204e-14,4.95,0.0,5.23507051432,1.01285625473,19,2.1,5,4.29,0.430308961264,1.29861464646,14,33.0,41.78,5.5,1.5,3.16848885974,16,0.0,14555.0
United Kingdom,2011,29,18,2.41868759608,0.19,7.93025150225,1,4.18388888889,15036,4,7,12.75,7.66666666667,75.31,138,36,1,3.72467916424,0.839871478419,18,0.0,4.18388888889,4,0.19,3.72467916424,1,7,3.72467916424,0.0,3.72467916424,7.66666666667,29,0.0,1,7.93025150225,2.41868759608,18.0,18,0.0,1,2011,15036,36,2.41868759608,0.0,4.18388888889,18.0,75.31,0.839871478419,0.839871478419,7.93025150225,0.0,1,0.0,36,75.31,0.19,0.839871478419,0.0,7.66666666667,1.0,12.75,12.75,7.66666666667,0.0,12.75,138,0.0,0.0,0.0,0.0,0.0,7.93025150225,0.19,1,138.0,0.0,0.0,0.0,2.41868759608,0.0,4.18388888889,138,1,36.0,7.66666666667,0.0,36,1,1,0.0,12.75,0.0,7.93025150225,0.0,18,0.19,18,4.18388888889,0.839871478419,3.72467916424,18,0.0,75.31,0.0,0.0,2.41868759608,18,0.0,15776.0
United Kingdom,2011,29,124,-1.43475836946,0.19,18.9740824245,-96,1.70669354839,11001,1,3,8.25,25.2983870968,211.63,3137,96,3,1.56487695166,1.78290822575,115,57.5926426535,0.19,1,0.19,1.79058023336,-90,3,3.14254002777,29.352266617,1.04751334259,-43.6741239892,4,-0.533412478094,4,16.249339076,1.93699995166,41.3333333333,1,49.8762851686,-96,2011,11001,72,0.645666650554,-0.426432517792,3.67488679245,41.3333333333,0.19,1.03934388198,3.11803164595,0.0,-0.690708045471,3,0.707106781187,96,70.5433333333,0.21,1.96336238796,7.29413783676,27.0428571429,-30.0,4.73,14.19,-96.0,0.00942809041582,8.25,1893,-0.678703281266,3.36860010489,85.4166260163,0.744791349165,-0.533412478094,30.8074559956,0.59,1,1045.66666667,0.762041173229,-0.483399676521,-0.598902330775,0.0,-0.706611639367,1.22496226415,-96,3,24.0,-14.5580413297,0.805676909345,-96,1,2,-0.53550444498,0.19,-0.665468866124,10.2691519985,0.477733146383,124,0.196666666667,1,1.91188679245,0.0,0.0,70,838.253872974,110.11,29.352266617,46.6761895046,1.14077699404,70,-0.70613322709,16253.0
United Kingdom,2011,22,10,-0.134860387011,0.42,10.6845683114,-12,3.189,21314,2,6,12.75,8.8,31.89,88,25,4,3.87502374186,1.64245880026,8,11.1276331154,0.935,2,0.42,4.73008985116,2,7,5.24508985116,1.5,1.31127246279,12.25,6,0.0,12,6.5,0.404521682474,2.5,1,9.63609198534,-12,2011,21314,24,0.101130420618,1.14429160354,10.635,2.5,1.45,0.0687393209546,0.274957283818,0.0,1.12915020006,2,-0.217533598971,25,7.9725,2.1,0.274957283818,2.72152447791,18.5,0.5,4.4375,17.75,-12.0,0.59985414894,12.75,74,0.403956526686,4.80655476927,13.8744369255,2.05751177093,0.0,10.0619517122,5.22,2,22.0,1.9850209768,0.6087628139,1.01869108962,0.0,0.0444055225894,2.65875,-12,4,6.0,3.0625,0.119059996371,-12,1,3,1.11697275618,1.45,0.0842435030053,2.51548792805,0.175163026702,10,1.305,1,6.15,0.0,0.0,4,33.2189704837,24.6,1.5,8.61684396981,0.404521682474,4,-0.164113615042,13420.0
United Kingdom,2011,12,77,4.36989161353,0.42,81.8157431094,-3,1.82636363636,22151,2,1,15.0,61.3636363636,140.63,4725,600,16,2.07101136539,3.92837406782,28,136.397180743,0.42,3,0.42,2.39386972179,851,1,11.3743837603,3.59198326138,0.71089898502,1287.61688312,12,0.719099323667,600,83.6373122476,8.11791547404,4.8125,1,7.27762879373,-3,2011,22151,2120,0.507369717128,1.93596893338,38.5278668831,4.8125,0.42,0.472033033742,7.55252853988,0.0,0.621819869023,9,3.27323837066,600,8.789375,15.0,1.63708818909,25.6630581608,600.0,53.1875,3.783125,60.53,-3.0,3.54767876355,15.0,1044,0.877369751157,3.55130912262,147.643574191,3.37528102836,0.719099323667,454.394978984,27.45,6,295.3125,0.684459103236,1.31183501882,3.20960643714,-0.408248290464,3.41150518896,2.40799168019,-3,13,132.5,80.4760551948,0.61438285794,-3,1,12,1.00273054974,0.42,2.05184846584,28.3996861865,0.608886168359,77,1.715625,1,15.0,-0.608119690528,0.0,12,290.297200889,21.67,3.59198326138,141.953433716,1.9475268364,12,3.54995189286,15939.0
United Kingdom,2011,23,30,2.90301659637,0.85,6.43471487756,1,3.84866666667,84459A,0,5,12.75,4.16666666667,115.46,125,29,1,3.07164096571,1.18143237104,29,0.0,3.84866666667,0,0.85,3.07164096571,1,5,3.07164096571,0.0,3.07164096571,4.16666666667,23,0.0,1,6.43471487756,2.90301659637,29.0,30,0.0,1,2011,84459A,29,2.90301659637,0.0,3.84866666667,30.0,115.46,1.18143237104,1.18143237104,6.43471487756,0.0,1,0.0,29,115.46,0.85,1.18143237104,0.0,4.16666666667,1.0,12.75,12.75,4.16666666667,0.0,12.75,125,0.0,0.0,0.0,0.0,0.0,6.43471487756,0.85,1,125.0,0.0,0.0,0.0,2.90301659637,0.0,3.84866666667,125,1,29.0,4.16666666667,0.0,29,1,1,0.0,12.75,0.0,6.43471487756,0.0,29,0.85,29,3.84866666667,1.18143237104,3.07164096571,29,0.0,115.46,0.0,0.0,2.90301659637,30,0.0,13737.0
United Kingdom,2011,30,21,0.0507036490724,0.29,7.61160350626,-1,1.65047619048,85123A,4,9,8.5,14.3333333333,34.66,301,26,2,1.76887232356,2.69222221427,20,8.05,1.5855,1,0.29,1.78793029786,1,9,1.78793029786,9.5,0.893965148929,14.1,4,0.0,2,6.96347614342,0.27172979651,10.5,1,14.38,-1,2011,22302,25,0.135864898255,4.98761015456e-16,4.5355,10.5,2.95,1.41363591104,2.82727182208,0.0,0.0,2,0.0,26,17.33,2.95,2.82727182208,3.48173807171,15.1,0.5,5.725,11.45,-1.0,1.33,8.5,302,0.0,2.775,13.5,0.68225,0.0,6.96347614342,3.24,2,150.5,0.893965148929,0.0,5.24409868575e-16,0.0,0.0,2.26775,-1,2,12.5,7.05,1.41363591104,-1,1,2,0.0,2.95,0.0,3.48173807171,0.135864898255,21,1.62,1,2.95,0.0,0.0,20,151.5,31.71,9.5,1.5,0.27172979651,20,0.0,18053.0
United Kingdom,2011,20,46,2.16513769617,0.19,9.00622028271,1,1.92608695652,20973,6,3,16.95,7.41304347826,88.6,341,36,2,2.43056933593,5.10760476977,43,3.03144016227,1.27705882353,0,0.19,2.92018218121,2,3,3.79792503988,7.0,1.89896251994,16.4077079108,13,0.0,1,10.0441930063,4.54689025051,22.0,17,22.59,1,2011,10133,72,2.27344512525,0.0,3.58361054767,23.0,21.71,2.67738065517,5.35476131033,7.47902338045,3.94476816785e-16,2,-4.12928561786e-15,36,44.3,0.21,4.30360101337,1.28258481295,11.2352941176,1.0,10.35,20.7,5.1724137931,0.01,16.95,191,1.05240268164e-15,6.6,0.0,0.514746450304,0.0,17.5232163868,0.4,2,170.5,1.02121966127,0.0,6.10508074153e-16,1.61120013741,0.0,1.79180527383,150,2,36.0,8.20385395538,1.62622035821,36,1,2,0.0,3.75,0.0,8.7616081934,0.662244987844,44,0.2,15,2.30655172414,1.05116029696,0.877742858673,29,20.5,66.89,6.0,0.0,2.9356901131,29,0.0,17795.0
United Kingdom,2010,3,152,5.93820666846,0.21,3.63119157926,-1,3.65842105263,79321,4,12,16.95,1.92763157895,556.08,293,32,8,2.77116712664,1.84366830727,110,1.15470126202,1.45,4,0.21,3.77587837025,6,2,14.7535075409,12.9222434198,1.84418844261,12.2487679557,4,0.555787410759,1,6.09314368779,18.7795169604,17.625,1,50.3573706125,-1,2011,21463,89,2.34743962005,0.367007546665,29.8295745773,19.0,1.45,0.845134851849,6.76107881479,0.0,0.415092843941,3,1.43397582912,32,69.51,5.95,2.42008016997,2.2599102483,3.15789473684,0.75,9.1375,73.1,-1.0,1.81161142012,16.95,70,0.647152800729,5.15956332939,11.1740491766,1.30787560298,0.684290522848,18.1590064978,13.77,4,36.625,1.35831292645,-0.207210522979,-0.119201654934,0.0,-0.879866932989,3.72869682216,-1,5,11.125,1.53109599446,0.823240004168,-1,2,7,-0.0386980576019,1.45,0.662672632065,2.26987581223,2.13298476018,141,1.72125,1,5.95,-0.00316402686255,0.0,44,26.0477326269,168.62,14.1774468788,0.661437827766,6.3804664723,49,-2.26778683806,16725.0
