InvoiceNo,CustomerID,first_item_purchases_time
562545,12971.0,2011-08-05 15:46:00
562546,,2011-08-05 15:46:00
562547,,2011-08-05 15:49:00
562548,,2011-08-05 16:00:00
562549,17092.0,2011-08-05 16:10:00
562550,13082.0,2011-08-05 16:16:00
562551,17231.0,2011-08-05 16:19:00
562552,12748.0,2011-08-05 16:23:00
562553,,2011-08-05 16:34:00
562555,15671.0,2011-08-05 16:37:00
562558,13451.0,2011-08-05 16:43:00
C562559,16743.0,2011-08-05 17:08:00
562560,14156.0,2011-08-05 17:12:00
C562561,16729.0,2011-08-05 17:13:00
562562,16271.0,2011-08-05 17:43:00
562563,13450.0,2011-08-07 10:24:00
562564,15058.0,2011-08-07 10:43:00
562565,16206.0,2011-08-07 10:45:00
562566,16954.0,2011-08-07 10:55:00
562567,12877.0,2011-08-07 11:40:00
562568,12720.0,2011-08-07 11:59:00
562569,17323.0,2011-08-07 12:05:00
562570,14079.0,2011-08-07 12:10:00
562571,13782.0,2011-08-07 12:21:00
562572,17298.0,2011-08-07 12:21:00
562573,13248.0,2011-08-07 12:40:00
562574,14903.0,2011-08-07 12:42:00
562575,15411.0,2011-08-07 12:54:00
562576,15518.0,2011-08-07 13:08:00
C562577,15518.0,2011-08-07 13:09:00
562578,14331.0,2011-08-07 13:17:00
562579,16950.0,2011-08-07 13:30:00
562580,14024.0,2011-08-07 13:31:00
562581,15860.0,2011-08-07 13:43:00
C562582,15640.0,2011-08-07 13:53:00
562583,15831.0,2011-08-07 13:54:00
562584,13752.0,2011-08-07 14:16:00
562585,14053.0,2011-08-07 14:27:00
562586,16066.0,2011-08-07 14:33:00
562587,15640.0,2011-08-07 14:34:00
562588,,2011-08-07 15:07:00
562589,15198.0,2011-08-07 15:16:00
562590,12748.0,2011-08-07 15:39:00
562591,12748.0,2011-08-07 15:40:00
562592,13418.0,2011-08-07 15:43:00
562593,16549.0,2011-08-07 15:43:00
C562594,12748.0,2011-08-07 15:44:00
562595,17602.0,2011-08-07 15:52:00
562596,16145.0,2011-08-08 09:22:00
C562597,15518.0,2011-08-08 09:48:00
562598,15152.0,2011-08-08 10:00:00
562599,13013.0,2011-08-08 10:01:00
562600,12676.0,2011-08-08 10:01:00
C562601,12901.0,2011-08-08 10:09:00
562602,12865.0,2011-08-08 10:11:00
562603,17870.0,2011-08-08 10:40:00
562604,17611.0,2011-08-08 10:51:00
562605,12530.0,2011-08-08 10:59:00
562606,13552.0,2011-08-08 11:28:00
562607,12885.0,2011-08-08 11:45:00
562608,15502.0,2011-08-08 11:45:00
562609,17331.0,2011-08-08 11:55:00
562610,16333.0,2011-08-08 11:56:00
562611,17716.0,2011-08-08 11:58:00
562612,16637.0,2011-08-08 12:00:00
C562613,15228.0,2011-08-08 12:11:00
562614,17961.0,2011-08-08 12:15:00
562615,16458.0,2011-08-08 12:20:00
562616,14748.0,2011-08-08 12:28:00
C562617,,2011-08-08 12:31:00
C562618,13186.0,2011-08-08 12:32:00
562619,15311.0,2011-08-08 12:34:00
C562620,13089.0,2011-08-08 12:34:00
562621,14415.0,2011-08-08 12:36:00
C562622,15299.0,2011-08-08 12:37:00
C562623,16255.0,2011-08-08 12:38:00
C562647,15502.0,2011-08-08 12:56:00
C562648,14606.0,2011-08-08 12:56:00
562649,14606.0,2011-08-08 13:11:00
562650,17404.0,2011-08-08 13:12:00
C562651,16951.0,2011-08-08 13:25:00
562652,14844.0,2011-08-08 13:34:00
562653,,2011-08-08 13:35:00
C562657,13588.0,2011-08-08 13:39:00
C562661,13588.0,2011-08-08 13:40:00
562670,14911.0,2011-08-08 13:42:00
562680,17954.0,2011-08-08 13:46:00
562688,13869.0,2011-08-08 13:53:00
C562687,15157.0,2011-08-08 13:53:00
562701,13767.0,2011-08-08 13:59:00
562708,17085.0,2011-08-08 14:15:00
C562709,17511.0,2011-08-08 14:32:00
562710,14298.0,2011-08-08 14:37:00
562711,16788.0,2011-08-08 14:53:00
562712,13016.0,2011-08-08 15:00:00
562713,15189.0,2011-08-08 15:17:00
562714,,2011-08-08 15:23:00
562715,,2011-08-08 15:34:00
562716,14257.0,2011-08-08 15:35:00
562717,,2011-08-08 15:42:00
562718,18241.0,2011-08-08 16:07:00
562719,16365.0,2011-08-08 16:15:00
562720,15033.0,2011-08-08 16:18:00
562721,15985.0,2011-08-08 16:31:00
562722,13798.0,2011-08-08 16:43:00
562725,17302.0,2011-08-09 09:04:00
C562726,16401.0,2011-08-09 09:05:00
562727,15601.0,2011-08-09 09:26:00
C562728,12406.0,2011-08-09 09:41:00
562729,12569.0,2011-08-09 10:05:00
562730,17554.0,2011-08-09 10:16:00
562732,18248.0,2011-08-09 10:19:00
562733,14626.0,2011-08-09 10:20:00
562767,13769.0,2011-08-09 10:47:00
562768,14127.0,2011-08-09 10:49:00
562769,14409.0,2011-08-09 10:52:00
562770,17139.0,2011-08-09 11:56:00
562771,13113.0,2011-08-09 12:00:00
562772,13097.0,2011-08-09 12:07:00
C562773,17841.0,2011-08-09 12:18:00
562774,13500.0,2011-08-09 12:20:00
562775,15078.0,2011-08-09 12:21:00
562776,14180.0,2011-08-09 12:23:00
562777,15247.0,2011-08-09 12:52:00
562778,17591.0,2011-08-09 12:55:00
562779,17841.0,2011-08-09 12:58:00
562780,14901.0,2011-08-09 13:03:00
562781,14334.0,2011-08-09 13:10:00
562782,13280.0,2011-08-09 13:14:00
562783,13018.0,2011-08-09 13:22:00
562784,16791.0,2011-08-09 13:22:00
562785,,2011-08-09 13:32:00
C562786,15581.0,2011-08-09 13:43:00
562787,15581.0,2011-08-09 13:44:00
562788,17669.0,2011-08-09 13:48:00
562789,14646.0,2011-08-09 13:50:00
562790,14646.0,2011-08-09 13:51:00
562791,17730.0,2011-08-09 14:18:00
562792,17634.0,2011-08-09 14:18:00
C562793,16422.0,2011-08-09 14:18:00
C562794,14112.0,2011-08-09 14:20:00
C562795,13709.0,2011-08-09 14:23:00
C562796,13694.0,2011-08-09 14:27:00
C562797,16672.0,2011-08-09 14:29:00
C562798,12929.0,2011-08-09 14:30:00
C562799,16609.0,2011-08-09 14:31:00
C562800,16401.0,2011-08-09 14:34:00
C562801,15194.0,2011-08-09 14:35:00
C562802,15201.0,2011-08-09 14:41:00
C562803,15628.0,2011-08-09 14:43:00
562804,13355.0,2011-08-09 14:48:00
562805,,2011-08-09 14:51:00
562806,13636.0,2011-08-09 14:56:00
562807,16053.0,2011-08-09 14:57:00
C562808,18282.0,2011-08-09 15:10:00
562809,16775.0,2011-08-09 15:12:00
562810,16656.0,2011-08-09 15:22:00
C562811,13217.0,2011-08-09 15:30:00
562812,13217.0,2011-08-09 15:32:00
562838,13162.0,2011-08-09 15:59:00
562839,14056.0,2011-08-09 16:17:00
562840,14527.0,2011-08-09 16:27:00
562841,17675.0,2011-08-09 16:42:00
562842,17675.0,2011-08-09 16:44:00
562843,,2011-08-09 17:37:00
562844,12444.0,2011-08-10 08:41:00
C562845,14903.0,2011-08-10 09:21:00
562846,,2011-08-10 09:29:00
562847,16245.0,2011-08-10 09:34:00
C562848,15201.0,2011-08-10 09:35:00
562849,16700.0,2011-08-10 09:52:00
562850,14680.0,2011-08-10 10:08:00
562851,13117.0,2011-08-10 10:09:00
562852,13050.0,2011-08-10 10:12:00
562853,13919.0,2011-08-10 10:15:00
562854,16133.0,2011-08-10 10:15:00
562855,,2011-08-10 10:16:00
C562876,15110.0,2011-08-10 10:42:00
562878,16241.0,2011-08-10 10:45:00
562879,15640.0,2011-08-10 10:45:00
562880,15838.0,2011-08-10 10:53:00
562881,15632.0,2011-08-10 10:57:00
562882,12384.0,2011-08-10 11:23:00
562883,14056.0,2011-08-10 11:24:00
C562884,14056.0,2011-08-10 11:25:00
562885,14024.0,2011-08-10 11:30:00
562886,17994.0,2011-08-10 11:41:00
C562887,17994.0,2011-08-10 11:43:00
562888,14388.0,2011-08-10 11:58:00
C562889,18172.0,2011-08-10 12:07:00
562890,14191.0,2011-08-10 12:11:00
562891,13468.0,2011-08-10 12:18:00
562892,16292.0,2011-08-10 12:24:00
562893,17442.0,2011-08-10 12:25:00
562894,12571.0,2011-08-10 12:35:00
562902,13925.0,2011-08-10 12:41:00
562907,14116.0,2011-08-10 12:44:00
562908,16839.0,2011-08-10 12:48:00
C562909,17602.0,2011-08-10 13:00:00
C562910,15671.0,2011-08-10 13:03:00
C562911,13384.0,2011-08-10 13:06:00
562912,15311.0,2011-08-10 13:15:00
562913,17042.0,2011-08-10 13:19:00
562914,16558.0,2011-08-10 13:25:00
C562915,13388.0,2011-08-10 13:35:00
562916,,2011-08-10 13:41:00
562917,17949.0,2011-08-10 13:43:00
562918,15615.0,2011-08-10 13:51:00
562919,15615.0,2011-08-10 13:52:00
562920,14495.0,2011-08-10 14:13:00
C562921,13767.0,2011-08-10 14:17:00
562922,12594.0,2011-08-10 14:26:00
562923,16996.0,2011-08-10 14:34:00
562924,16750.0,2011-08-10 14:49:00
562925,17389.0,2011-08-10 14:51:00
562926,17512.0,2011-08-10 14:55:00
562928,15494.0,2011-08-10 15:29:00
562929,17562.0,2011-08-10 15:37:00
562930,14209.0,2011-08-10 16:01:00
562931,14030.0,2011-08-10 16:19:00
562932,16904.0,2011-08-10 16:39:00
562933,,2011-08-10 16:51:00
562934,,2011-08-10 16:56:00
562935,14156.0,2011-08-10 17:11:00
562936,,2011-08-10 17:12:00
562937,,2011-08-10 17:13:00
C562938,14156.0,2011-08-10 17:14:00
562939,15498.0,2011-08-11 08:37:00
562940,15498.0,2011-08-11 08:38:00
562941,15498.0,2011-08-11 08:39:00
562942,13538.0,2011-08-11 08:50:00
C562943,12693.0,2011-08-11 09:16:00
562944,13985.0,2011-08-11 09:34:00
562945,,2011-08-11 09:35:00
562946,15581.0,2011-08-11 09:38:00
562947,15987.0,2011-08-11 09:45:00
562948,17857.0,2011-08-11 09:46:00
562949,14346.0,2011-08-11 09:47:00
562950,15608.0,2011-08-11 09:56:00
562951,14462.0,2011-08-11 09:57:00
C562952,12749.0,2011-08-11 10:10:00
C562953,16180.0,2011-08-11 10:12:00
C562954,17429.0,2011-08-11 10:13:00
562955,,2011-08-11 10:14:00
C562956,13186.0,2011-08-11 10:14:00
C562957,13319.0,2011-08-11 10:15:00
C562958,17531.0,2011-08-11 10:19:00
C562959,17389.0,2011-08-11 10:21:00
562960,14911.0,2011-08-11 10:22:00
C562961,14305.0,2011-08-11 10:24:00
C562962,17579.0,2011-08-11 10:26:00
562963,13203.0,2011-08-11 10:29:00
562964,13488.0,2011-08-11 10:29:00
562965,18226.0,2011-08-11 10:45:00
562966,16133.0,2011-08-11 10:53:00
562967,16422.0,2011-08-11 10:54:00
562968,14291.0,2011-08-11 10:55:00
C562969,12610.0,2011-08-11 10:58:00
562973,14911.0,2011-08-11 11:42:00
562980,17686.0,2011-08-11 11:44:00
562984,17841.0,2011-08-11 11:45:00
C562992,12885.0,2011-08-11 11:48:00
562999,15117.0,2011-08-11 11:51:00
563011,16283.0,2011-08-11 12:00:00
563012,17284.0,2011-08-11 12:00:00
563013,12993.0,2011-08-11 12:01:00
563014,13408.0,2011-08-11 12:17:00
563015,,2011-08-11 12:24:00
563016,15358.0,2011-08-11 12:44:00
563017,13198.0,2011-08-11 12:48:00
563018,13427.0,2011-08-11 12:53:00
563019,17340.0,2011-08-11 12:58:00
563020,12428.0,2011-08-11 12:58:00
563021,18077.0,2011-08-11 13:25:00
563022,17248.0,2011-08-11 13:34:00
563023,14639.0,2011-08-11 13:39:00
563024,14639.0,2011-08-11 13:41:00
563025,,2011-08-11 14:00:00
563026,15747.0,2011-08-11 14:04:00
563027,,2011-08-11 14:10:00
563028,17629.0,2011-08-11 14:16:00
563029,18093.0,2011-08-11 14:34:00
563030,14834.0,2011-08-11 14:36:00
563031,13263.0,2011-08-11 14:38:00
563032,16076.0,2011-08-11 14:39:00
563033,16928.0,2011-08-11 14:48:00
563034,17644.0,2011-08-11 14:53:00
563035,17790.0,2011-08-11 14:54:00
563036,14868.0,2011-08-11 14:55:00
563037,12362.0,2011-08-11 15:02:00
563038,16656.0,2011-08-11 15:05:00
563060,17653.0,2011-08-11 15:24:00
563061,13588.0,2011-08-11 15:25:00
563062,17811.0,2011-08-11 15:25:00
C563068,13722.0,2011-08-11 15:26:00
563070,14099.0,2011-08-11 15:34:00
563071,17633.0,2011-08-11 15:43:00
C563072,16928.0,2011-08-11 15:45:00
563073,18235.0,2011-08-11 15:56:00
563074,12931.0,2011-08-11 15:58:00
563075,13645.0,2011-08-11 16:11:00
563076,14646.0,2011-08-11 16:12:00
563078,15955.0,2011-08-11 16:30:00
563079,15955.0,2011-08-11 16:31:00
563080,15955.0,2011-08-11 16:32:00
563088,,2011-08-11 16:51:00
563089,15469.0,2011-08-11 16:54:00
563090,16186.0,2011-08-11 17:00:00
563091,12994.0,2011-08-11 17:02:00
563092,13307.0,2011-08-11 17:14:00
563093,,2011-08-11 17:28:00
563094,14525.0,2011-08-11 17:35:00
563095,13158.0,2011-08-12 09:04:00
563096,15544.0,2011-08-12 09:10:00
563097,17642.0,2011-08-12 09:11:00
563098,14911.0,2011-08-12 09:14:00
563099,15689.0,2011-08-12 09:37:00
563100,12381.0,2011-08-12 09:57:00
563101,,2011-08-12 10:07:00
563102,,2011-08-12 10:07:00
563103,13873.0,2011-08-12 10:08:00
563104,13888.0,2011-08-12 10:13:00
563105,,2011-08-12 10:15:00
563106,,2011-08-12 10:15:00
C563107,12709.0,2011-08-12 10:17:00
563108,,2011-08-12 10:18:00
C563109,12656.0,2011-08-12 10:31:00
563110,14849.0,2011-08-12 11:07:00
563111,15249.0,2011-08-12 11:08:00
563112,14849.0,2011-08-12 11:09:00
563137,14534.0,2011-08-12 11:22:00
563147,13695.0,2011-08-12 11:29:00
563148,,2011-08-12 11:35:00
563149,13695.0,2011-08-12 11:41:00
563150,15192.0,2011-08-12 11:41:00
563155,13069.0,2011-08-12 11:48:00
563160,,2011-08-12 12:03:00
563161,14790.0,2011-08-12 12:15:00
563162,16013.0,2011-08-12 12:15:00
563163,16013.0,2011-08-12 12:16:00
563164,16013.0,2011-08-12 12:18:00
563165,14646.0,2011-08-12 12:36:00
563166,18092.0,2011-08-12 12:37:00
563167,14696.0,2011-08-12 12:37:00
563168,16045.0,2011-08-12 12:41:00
563169,14911.0,2011-08-12 12:42:00
563170,18237.0,2011-08-12 12:44:00
563171,16317.0,2011-08-12 12:46:00
563172,12399.0,2011-08-12 13:15:00
563173,17381.0,2011-08-12 13:27:00
563174,16746.0,2011-08-12 13:40:00
563175,14855.0,2011-08-12 14:02:00
563176,17293.0,2011-08-12 14:02:00
563177,17293.0,2011-08-12 14:03:00
563178,16011.0,2011-08-12 14:12:00
563179,12431.0,2011-08-12 14:19:00
563180,16209.0,2011-08-12 14:25:00
563181,16612.0,2011-08-12 14:32:00
563182,17122.0,2011-08-12 14:33:00
563183,14110.0,2011-08-12 14:47:00
563184,17516.0,2011-08-12 14:50:00
A563185,,2011-08-12 14:50:00
A563186,,2011-08-12 14:51:00
A563187,,2011-08-12 14:52:00
563188,15606.0,2011-08-12 15:00:00
563189,12682.0,2011-08-12 15:22:00
563190,,2011-08-12 15:41:00
563191,16678.0,2011-08-12 16:07:00
563192,16745.0,2011-08-12 16:10:00
563193,,2011-08-12 16:30:00
563194,17858.0,2011-08-12 16:36:00
563195,,2011-08-12 16:36:00
563196,14406.0,2011-08-12 16:54:00
C563197,13047.0,2011-08-14 09:57:00
563198,15270.0,2011-08-14 10:38:00
563199,16326.0,2011-08-14 10:38:00
563200,13838.0,2011-08-14 10:49:00
563201,13838.0,2011-08-14 10:52:00
563202,12722.0,2011-08-14 11:16:00
563203,16525.0,2011-08-14 11:31:00
563204,17048.0,2011-08-14 11:49:00
563205,14040.0,2011-08-14 12:03:00
563206,17613.0,2011-08-14 12:08:00
C563207,17613.0,2011-08-14 12:10:00
563208,14040.0,2011-08-14 12:12:00
563209,13527.0,2011-08-14 12:23:00
563210,16466.0,2011-08-14 12:27:00
563211,17049.0,2011-08-14 12:33:00
563212,17800.0,2011-08-14 12:41:00
563213,16115.0,2011-08-14 12:55:00
563214,16370.0,2011-08-14 12:56:00
563215,15683.0,2011-08-14 12:56:00
563216,17841.0,2011-08-14 13:14:00
563217,13515.0,2011-08-14 13:21:00
C563218,16401.0,2011-08-14 14:15:00
C563219,17644.0,2011-08-14 14:17:00
C563220,16150.0,2011-08-14 14:22:00
C563221,17611.0,2011-08-14 14:23:00
C563222,15660.0,2011-08-14 14:28:00
C563223,16292.0,2011-08-14 14:30:00
C563224,12409.0,2011-08-14 14:33:00
C563225,14911.0,2011-08-14 14:35:00
C563226,13116.0,2011-08-14 14:36:00
563227,14301.0,2011-08-14 15:33:00
563228,17988.0,2011-08-14 15:34:00
563229,17988.0,2011-08-14 15:35:00
563230,15376.0,2011-08-14 15:39:00
563231,14658.0,2011-08-14 15:42:00
C563232,17988.0,2011-08-14 15:55:00
563233,17988.0,2011-08-14 15:56:00
563234,13621.0,2011-08-15 08:26:00
563235,15939.0,2011-08-15 09:18:00
563236,17252.0,2011-08-15 09:45:00
563237,14321.0,2011-08-15 09:57:00
563238,15093.0,2011-08-15 09:59:00
563239,15048.0,2011-08-15 10:02:00
C563240,15048.0,2011-08-15 10:06:00
563241,12758.0,2011-08-15 10:22:00
563242,17173.0,2011-08-15 10:28:00
563243,18241.0,2011-08-15 10:29:00
563244,,2011-08-15 10:49:00
563245,16272.0,2011-08-15 10:53:00
563246,13089.0,2011-08-15 10:57:00
563247,13089.0,2011-08-15 10:59:00
563248,14702.0,2011-08-15 11:30:00
C563249,16656.0,2011-08-15 11:35:00
563250,15624.0,2011-08-15 11:38:00
563251,12919.0,2011-08-15 11:39:00
563252,17655.0,2011-08-15 11:59:00
563253,15218.0,2011-08-15 12:04:00
563254,15218.0,2011-08-15 12:06:00
563255,14527.0,2011-08-15 12:07:00
563256,18143.0,2011-08-15 12:07:00
563257,13799.0,2011-08-15 12:07:00
C563258,15311.0,2011-08-15 12:08:00
563259,17958.0,2011-08-15 12:19:00
563260,16668.0,2011-08-15 12:22:00
563261,16836.0,2011-08-15 12:38:00
563262,15311.0,2011-08-15 12:44:00
563264,13720.0,2011-08-15 12:46:00
563268,13940.0,2011-08-15 12:47:00
563288,12656.0,2011-08-15 12:53:00
563300,16774.0,2011-08-15 12:57:00
563328,14606.0,2011-08-15 13:07:00
563333,15996.0,2011-08-15 13:09:00
563345,12619.0,2011-08-15 13:22:00
563346,14282.0,2011-08-15 13:37:00
563347,16961.0,2011-08-15 13:46:00
563348,13078.0,2011-08-15 13:48:00
563349,14623.0,2011-08-15 13:51:00
563350,14498.0,2011-08-15 14:10:00
563351,16902.0,2011-08-15 14:17:00
563352,15706.0,2011-08-15 14:32:00
563353,15480.0,2011-08-15 14:32:00
563354,15271.0,2011-08-15 14:35:00
563355,14156.0,2011-08-15 14:39:00
563356,16210.0,2011-08-15 14:44:00
563357,13277.0,2011-08-15 14:50:00
563358,17858.0,2011-08-15 14:51:00
563359,,2011-08-15 14:56:00
563360,15023.0,2011-08-15 15:06:00
563361,15315.0,2011-08-15 15:17:00
563362,15114.0,2011-08-15 16:13:00
C563363,15342.0,2011-08-15 16:20:00
563364,14466.0,2011-08-16 08:39:00
563365,15373.0,2011-08-16 08:50:00
563366,15373.0,2011-08-16 08:52:00
563367,16133.0,2011-08-16 08:58:00
563368,13995.0,2011-08-16 09:00:00
563369,13394.0,2011-08-16 09:25:00
563370,16153.0,2011-08-16 09:34:00
563371,14006.0,2011-08-16 09:39:00
563372,15653.0,2011-08-16 09:50:00
563373,12569.0,2011-08-16 10:02:00
563374,13953.0,2011-08-16 10:03:00
C563375,14911.0,2011-08-16 10:27:00
563376,15752.0,2011-08-16 10:36:00
563377,15002.0,2011-08-16 10:44:00
563381,15768.0,2011-08-16 10:48:00
563382,18221.0,2011-08-16 10:50:00
563383,14407.0,2011-08-16 10:52:00
563384,17315.0,2011-08-16 10:52:00
563404,16303.0,2011-08-16 11:04:00
563411,16927.0,2011-08-16 11:10:00
563425,15140.0,2011-08-16 11:37:00
563426,15140.0,2011-08-16 11:38:00
563427,16470.0,2011-08-16 11:40:00
563428,13159.0,2011-08-16 11:44:00
563429,13999.0,2011-08-16 11:48:00
563430,14918.0,2011-08-16 11:50:00
563431,16266.0,2011-08-16 12:00:00
563432,16713.0,2011-08-16 12:12:00
C563433,16033.0,2011-08-16 12:14:00
563434,14057.0,2011-08-16 12:21:00
563435,16131.0,2011-08-16 12:29:00
563436,16131.0,2011-08-16 12:32:00
563437,14232.0,2011-08-16 12:52:00
563438,13743.0,2011-08-16 12:59:00
563439,,2011-08-16 13:05:00
563440,13189.0,2011-08-16 13:12:00
563441,13140.0,2011-08-16 13:13:00
563442,17637.0,2011-08-16 13:25:00
563443,12641.0,2011-08-16 13:26:00
563444,16033.0,2011-08-16 13:50:00
563445,,2011-08-16 14:18:00
C563446,15205.0,2011-08-16 14:24:00
563447,,2011-08-16 14:25:00
563448,15220.0,2011-08-16 14:28:00
563449,,2011-08-16 14:28:00
563450,16523.0,2011-08-16 14:33:00
563451,18241.0,2011-08-16 14:34:00
563452,,2011-08-16 14:34:00
563453,,2011-08-16 14:34:00
563454,13305.0,2011-08-16 14:41:00
C563459,17048.0,2011-08-16 14:51:00
563465,16168.0,2011-08-16 14:55:00
563467,,2011-08-16 14:55:00
563468,16168.0,2011-08-16 14:55:00
563476,17682.0,2011-08-16 15:22:00
563477,17097.0,2011-08-16 15:39:00
563480,,2011-08-16 15:52:00
563482,17097.0,2011-08-16 15:54:00
C563483,14175.0,2011-08-16 15:59:00
563498,17719.0,2011-08-16 16:17:00
563499,13470.0,2011-08-16 17:06:00
563500,15856.0,2011-08-16 17:25:00
563501,15856.0,2011-08-16 17:27:00
563502,12722.0,2011-08-17 08:50:00
563503,16488.0,2011-08-17 09:05:00
563504,16218.0,2011-08-17 09:16:00
563505,17865.0,2011-08-17 09:45:00
563506,17398.0,2011-08-17 09:48:00
563507,14414.0,2011-08-17 10:08:00
563508,16133.0,2011-08-17 10:27:00
563509,16092.0,2011-08-17 10:46:00
563510,15734.0,2011-08-17 10:50:00
563518,12421.0,2011-08-17 10:56:00
563522,17975.0,2011-08-17 10:59:00
563532,17511.0,2011-08-17 11:04:00
563533,16241.0,2011-08-17 11:14:00
563534,14323.0,2011-08-17 11:37:00
C563535,,2011-08-17 11:38:00
C563536,,2011-08-17 11:39:00
C563537,,2011-08-17 11:40:00
563538,17841.0,2011-08-17 11:48:00
563540,12473.0,2011-08-17 12:04:00
563543,15039.0,2011-08-17 12:06:00
563544,17937.0,2011-08-17 12:10:00
563545,15039.0,2011-08-17 12:20:00
563546,16729.0,2011-08-17 12:24:00
563547,,2011-08-17 12:29:00
563548,12528.0,2011-08-17 12:30:00
563549,,2011-08-17 12:34:00
563550,14194.0,2011-08-17 12:50:00
563551,17757.0,2011-08-17 13:04:00
563552,17656.0,2011-08-17 13:06:00
C563553,16755.0,2011-08-17 13:14:00
C563554,16755.0,2011-08-17 13:16:00
563555,16755.0,2011-08-17 13:21:00
563556,17706.0,2011-08-17 13:31:00
563557,15786.0,2011-08-17 13:33:00
563558,14156.0,2011-08-17 13:40:00
563559,14156.0,2011-08-17 13:45:00
563560,12971.0,2011-08-17 14:00:00
563561,18073.0,2011-08-17 14:02:00
563562,16029.0,2011-08-17 14:02:00
563563,16029.0,2011-08-17 14:03:00
563564,16633.0,2011-08-17 14:11:00
563565,17338.0,2011-08-17 14:22:00
563566,13655.0,2011-08-17 14:25:00
563567,13004.0,2011-08-17 14:44:00
563568,,2011-08-17 14:45:00
563569,18257.0,2011-08-17 14:47:00
C563570,17949.0,2011-08-17 14:51:00
563571,15541.0,2011-08-17 14:58:00
563572,16734.0,2011-08-17 15:00:00
563573,16734.0,2011-08-17 15:02:00
563574,15827.0,2011-08-17 15:05:00
563575,17949.0,2011-08-17 15:05:00
563576,12748.0,2011-08-17 15:06:00
C563577,17949.0,2011-08-17 15:06:00
563578,12949.0,2011-08-17 15:11:00
563579,,2011-08-17 15:16:00
563580,16706.0,2011-08-17 15:53:00
563584,15122.0,2011-08-17 16:48:00
563585,17070.0,2011-08-17 17:01:00
C563586,12697.0,2011-08-17 17:19:00
C563587,18248.0,2011-08-17 17:37:00
563588,17450.0,2011-08-17 19:15:00
563589,17450.0,2011-08-17 19:40:00
563590,17450.0,2011-08-17 20:02:00
C563591,16145.0,2011-08-18 06:10:00
C563592,16029.0,2011-08-18 06:12:00
C563593,14646.0,2011-08-18 06:13:00
C563594,18248.0,2011-08-18 06:14:00
C563595,13769.0,2011-08-18 06:15:00
C563596,12749.0,2011-08-18 06:19:00
563597,14305.0,2011-08-18 06:20:00
C563598,14305.0,2011-08-18 06:21:00
C563599,15152.0,2011-08-18 06:22:00
C563600,14911.0,2011-08-18 06:24:00
C563601,13047.0,2011-08-18 06:25:00
C563602,14291.0,2011-08-18 06:26:00
C563603,17302.0,2011-08-18 06:28:00
C563604,15251.0,2011-08-18 06:28:00
C563605,14112.0,2011-08-18 06:29:00
C563606,13925.0,2011-08-18 06:30:00
C563607,13078.0,2011-08-18 06:31:00
C563608,17719.0,2011-08-18 06:33:00
C563609,18178.0,2011-08-18 06:34:00
C563610,14937.0,2011-08-18 06:36:00
C563611,17340.0,2011-08-18 06:38:00
C563612,17442.0,2011-08-18 06:39:00
563613,12688.0,2011-08-18 08:49:00
563614,12415.0,2011-08-18 08:51:00
563615,16945.0,2011-08-18 09:01:00
563616,13027.0,2011-08-18 09:39:00
563617,15301.0,2011-08-18 09:45:00
563618,15400.0,2011-08-18 09:48:00
563619,12839.0,2011-08-18 10:01:00
563620,13014.0,2011-08-18 10:06:00
563621,13113.0,2011-08-18 10:10:00
563622,15189.0,2011-08-18 10:21:00
563623,15189.0,2011-08-18 10:23:00
563626,16187.0,2011-08-18 10:31:00
563638,15311.0,2011-08-18 10:36:00
563650,,2011-08-18 10:43:00
563652,,2011-08-18 10:43:00
C563655,15311.0,2011-08-18 10:44:00
563656,15615.0,2011-08-18 10:48:00
563657,15615.0,2011-08-18 10:49:00
563658,15505.0,2011-08-18 10:57:00
563659,13694.0,2011-08-18 11:00:00
563660,13694.0,2011-08-18 11:03:00
563661,13048.0,2011-08-18 11:23:00
563662,12729.0,2011-08-18 11:40:00
563674,14132.0,2011-08-18 11:59:00
563680,18272.0,2011-08-18 12:06:00
563684,17386.0,2011-08-18 12:23:00
563685,14911.0,2011-08-18 12:26:00
563686,13098.0,2011-08-18 12:30:00
563687,,2011-08-18 12:32:00
563688,16767.0,2011-08-18 12:41:00
563689,15743.0,2011-08-18 12:43:00
563690,15152.0,2011-08-18 12:53:00
563691,13668.0,2011-08-18 12:53:00
563692,17243.0,2011-08-18 13:01:00
C563693,17243.0,2011-08-18 13:04:00
563694,14741.0,2011-08-18 13:16:00
563695,13617.0,2011-08-18 13:17:00
563696,12962.0,2011-08-18 13:38:00
563697,16813.0,2011-08-18 13:44:00
563698,14667.0,2011-08-18 13:46:00
563699,13381.0,2011-08-18 13:47:00
563700,,2011-08-18 13:55:00
563701,,2011-08-18 13:55:00
563702,,2011-08-18 13:55:00
563703,13273.0,2011-08-18 14:02:00
563704,,2011-08-18 14:03:00
563705,17736.0,2011-08-18 14:33:00
563706,14189.0,2011-08-18 14:48:00
563707,16626.0,2011-08-18 14:53:00
563708,17001.0,2011-08-18 15:09:00
563709,15472.0,2011-08-18 15:17:00
563710,17742.0,2011-08-18 15:28:00
563711,16928.0,2011-08-18 15:41:00
563712,12680.0,2011-08-18 15:44:00
563714,14565.0,2011-08-18 15:51:00
563715,,2011-08-18 16:08:00
C563716,15706.0,2011-08-18 16:14:00
563717,,2011-08-18 16:16:00
563718,15144.0,2011-08-18 16:18:00
